report_field_id,fieldbeat_task_id,group_name,group_index,group_copy_of,is_group_copy,field_name,field_index,field_type,field_value,field_comment,mandatory,possible_values,etag,extracted_at
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|7,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,7,TEXT,,,false,,"W/""datetime'2023-12-07T23:54:49.8534401Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|6,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,6,MULTIPLE,OTROS (COMENTE),optimización de energías 6mv y 10mv,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2023-12-07T23:54:49.8668545Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|5,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,5,MULTIPLE,"CARLOS CARRASQUEL,RAFAEL GUAPACHE,MAURICIO ABREU",,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,ALEJANDRO CORBEA,JOSE ECHEVERRIA,RAFAEL GUAPACHE,GONZALO LOPEZ,MANUEL REYES,MANUEL CABALLERO,MAURICIO ABREU,OTRO (COMENTE)","W/""datetime'2023-12-07T23:54:49.8825217Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|4,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,4,DATETIME,07/12/2023 20:33,,true,,"W/""datetime'2023-12-07T23:54:49.8987009Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|3,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,3,DATETIME,07/12/2023 19:00,,true,,"W/""datetime'2023-12-07T23:54:49.9127297Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|2,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,2,TEXT,"Se realiza optimización de las corrientes para las energías:
6mv
10mv.
Luego equipo de física realiza Dqa satisfactoriamente",,true,,"W/""datetime'2023-12-07T23:54:49.9274753Z'""",2026-08-03T22:08:29.382Z
2223|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NUMERO DE TICKET|1,2223,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NUMERO DE TICKET,1,NUMBER,998584,,true,,"W/""datetime'2023-12-07T23:54:49.9426305Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,2224,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2023-12-11T11:43:46.6875905Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|OBSERVACIONES|5,2224,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2023-12-11T11:43:46.7033601Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|HABILITADO PARA USO CLINICO|4,2224,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2023-12-11T11:43:46.7172865Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,2224,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2023-12-11T11:43:46.7327489Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,2224,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,11/12/2023 08:41,,true,,"W/""datetime'2023-12-11T11:43:46.7470849Z'""",2026-08-03T22:08:29.382Z
2224|ENTREGA|3|INTERVENCION FINALIZADA|1,2224,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2023-12-11T11:43:46.7616257Z'""",2026-08-03T22:08:29.382Z
2224|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,2224,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,"DIARIO,MECANICO DE MESA",,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2023-12-11T11:43:46.6562561Z'""",2026-08-03T22:08:29.382Z
2224|REPUESTOS|2|NUMERO DE PARTE|2,2224,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2023-12-11T11:43:46.7770881Z'""",2026-08-03T22:08:29.382Z
2224|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,2224,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2023-12-11T11:43:46.7910145Z'""",2026-08-03T22:08:29.382Z
2224|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,2224,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2023-12-11T11:43:46.6727425Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|8,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,8,TEXT,"se verifican los movimientos, se entrega el equipo para su DQA y todas las pruebas dan resultados satisfactorio.",,false,,"W/""datetime'2023-12-11T11:43:46.8065793Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|7,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,7,TEXT,,,false,,"W/""datetime'2023-12-11T11:43:46.8238849Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|6,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,6,MULTIPLE,MESA PRECISE - HEXAPOD,,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2023-12-11T11:43:46.8387329Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|5,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,5,MULTIPLE,MAURICIO ABREU,,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,ALEJANDRO CORBEA,JOSE ECHEVERRIA,RAFAEL GUAPACHE,GONZALO LOPEZ,MANUEL REYES,MANUEL CABALLERO,MAURICIO ABREU,OTRO (COMENTE)","W/""datetime'2023-12-11T11:43:46.8530689Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|4,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,4,DATETIME,11/12/2023 08:19,,true,,"W/""datetime'2023-12-11T11:43:46.8681217Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|3,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,3,DATETIME,11/12/2023 07:10,,true,,"W/""datetime'2023-12-11T11:43:46.8822529Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|2,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,2,TEXT,"se realiza el encendido normal del linac y se comprueba que su ciclo sea el correcto, se verifica el estatus del equipo encendiendo de manera correcta, se verifican los controles de mando de la camilla y se consigue un botón de parada accionado, se restablece su posición, se sube de estado y se recuperan los movimientos de la camilla ",,true,,"W/""datetime'2023-12-11T11:43:46.8961793Z'""",2026-08-03T22:08:29.382Z
2224|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NUMERO DE TICKET|1,2224,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NUMERO DE TICKET,1,NUMBER,301318,,true,,"W/""datetime'2023-12-11T11:43:46.9105153Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,2225,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2023-12-14T18:59:10.6638849Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|OBSERVACIONES|5,2225,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,Equipo Operativo ,,false,,"W/""datetime'2023-12-14T18:59:10.6775041Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|HABILITADO PARA USO CLINICO|4,2225,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2023-12-14T18:59:10.6931713Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,2225,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2023-12-14T18:59:10.7063809Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,2225,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,12/12/2023 19:30,,true,,"W/""datetime'2023-12-14T18:59:10.7206145Z'""",2026-08-03T22:08:29.382Z
2225|ENTREGA|3|INTERVENCION FINALIZADA|1,2225,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2023-12-14T18:59:10.7338241Z'""",2026-08-03T22:08:29.382Z
2225|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,2225,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,"DOSIMETRICO,OTROS (COMENTE)",,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2023-12-14T18:59:10.6328577Z'""",2026-08-03T22:08:29.382Z
2225|REPUESTOS|2|NUMERO DE PARTE|2,2225,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2023-12-14T18:59:10.7458049Z'""",2026-08-03T22:08:29.382Z
2225|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,2225,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2023-12-14T18:59:10.7585025Z'""",2026-08-03T22:08:29.382Z
2225|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,2225,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2023-12-14T18:59:10.6508801Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2023-12-14T18:59:10.7724289Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2023-12-14T18:59:10.7859457Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),Mantenimiento Preventivo Flexitron,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2023-12-14T18:59:10.7977217Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,GONZALO LOPEZ,,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,ALEJANDRO CORBEA,JOSE ECHEVERRIA,RAFAEL GUAPACHE,GONZALO LOPEZ,MANUEL REYES,MANUEL CABALLERO,MAURICIO ABREU,OTROS (COMENTE)","W/""datetime'2023-12-14T18:59:10.8105217Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,12/12/2023 19:30,,true,,"W/""datetime'2023-12-14T18:59:10.8242433Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,12/12/2023 13:00,,true,,"W/""datetime'2023-12-14T18:59:10.8380673Z'""",2026-08-03T22:08:29.382Z
2225|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,2225,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se realiza Mantención Preventiva de Afterloader Elekta Flexitron Co-60 S/N FT07026.

Para ello se realiza extracción de fuente a contenedor de transporte ubicado en el sitio.
Luego de ello se procede a realizar los chequeos y comprobaciones propios de la mantención establecida en los procedimientos de descritos en Manual 77700483MAN-04, cuyo checklist es compartido mediante correo a personal físico Braquiterapia de Falp.
Se realiza pruebas de control de calidad, concluyendo de forma exitosa la mentanción anual y recibida conforme.
",,true,,"W/""datetime'2023-12-14T18:59:10.8530177Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,2226,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2023-12-18T12:31:56.1788417Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|OBSERVACIONES|5,2226,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2023-12-18T12:31:56.1935873Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|HABILITADO PARA USO CLINICO|4,2226,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2023-12-18T12:31:56.2084353Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,2226,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2023-12-18T12:31:56.2235905Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,2226,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,18/12/2023 09:20,,true,,"W/""datetime'2023-12-18T12:31:56.2375169Z'""",2026-08-03T22:08:29.382Z
2226|ENTREGA|3|INTERVENCION FINALIZADA|1,2226,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2023-12-18T12:31:56.2516481Z'""",2026-08-03T22:08:29.382Z
2226|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,2226,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,MECANICO DE PANELES,,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2023-12-18T12:31:56.1454593Z'""",2026-08-03T22:08:29.382Z
2226|REPUESTOS|2|NUMERO DE PARTE|2,2226,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2023-12-18T12:31:56.2656769Z'""",2026-08-03T22:08:29.382Z
2226|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,2226,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2023-12-18T12:31:56.2792961Z'""",2026-08-03T22:08:29.382Z
2226|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,2226,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2023-12-18T12:31:56.1645057Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,se realiza el reset mecánico para corregir la falla ,,false,,"W/""datetime'2023-12-18T12:31:56.2928129Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,pin lock activado,,false,,"W/""datetime'2023-12-18T12:31:56.3091969Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,IVIEWGT,,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2023-12-18T12:31:56.3251713Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,MAURICIO ABREU,,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,ALEJANDRO CORBEA,JOSE ECHEVERRIA,RAFAEL GUAPACHE,GONZALO LOPEZ,MANUEL REYES,MANUEL CABALLERO,MAURICIO ABREU,OTROS (COMENTE)","W/""datetime'2023-12-18T12:31:56.3398145Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,18/12/2023 09:19,,true,,"W/""datetime'2023-12-18T12:31:56.3545601Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,18/12/2023 09:00,,true,,"W/""datetime'2023-12-18T12:31:56.3679745Z'""",2026-08-03T22:08:29.382Z
2226|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,2226,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,se realiza la maniobra para corregir la posición activación del pin lock el cual se encontraba activado ,,true,,"W/""datetime'2023-12-18T12:31:56.3828225Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,2227,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2023-12-18T13:23:24.8448513Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|OBSERVACIONES|5,2227,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,Equipo Operativo ,,false,,"W/""datetime'2023-12-18T13:23:24.8618497Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|HABILITADO PARA USO CLINICO|4,2227,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2023-12-18T13:23:24.8780289Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,2227,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2023-12-18T13:23:24.8932865Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,2227,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,18/12/2023 10:09,,true,,"W/""datetime'2023-12-18T13:23:24.9098753Z'""",2026-08-03T22:08:29.382Z
2227|ENTREGA|3|INTERVENCION FINALIZADA|1,2227,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2023-12-18T13:23:24.9267713Z'""",2026-08-03T22:08:29.382Z
2227|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,2227,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,DIARIO,,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2023-12-18T13:23:24.8100353Z'""",2026-08-03T22:08:29.382Z
2227|REPUESTOS|2|NUMERO DE PARTE|2,2227,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2023-12-18T13:23:24.9435649Z'""",2026-08-03T22:08:29.382Z
2227|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,2227,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2023-12-18T13:23:25.0274305Z'""",2026-08-03T22:08:29.382Z
2227|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,2227,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2023-12-18T13:23:24.8289793Z'""",2026-08-03T22:08:29.382Z
2227|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,2227,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2023-12-18T13:23:25.0436097Z'""",2026-08-03T22:08:29.382Z
2227|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,2227,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2023-12-18T13:23:25.0597889Z'""",2026-08-03T22:08:29.382Z
2227|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,2227,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,CCP,,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2023-12-18T13:23:25.0754561Z'""",2026-08-03T22:08:29.382Z
2227|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,2227,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,OTROS (COMENTE),,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,ALEJANDRO CORBEA,JOSE ECHEVERRIA,RAFAEL GUAPACHE,GONZALO LOPEZ,MANUEL REYES,MANUEL CABALLERO,MAURICIO ABREU,OTROS (COMENTE)","W/""datetime'2023-12-18T13:23:25.0912257Z'""",2026-08-03T22:08:29.382Z
2227|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,2227,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,18/12/2023 10:00,,true,,"W/""datetime'2023-12-18T13:23:25.1128321Z'""",2026-08-03T22:08:29.382Z
