fieldbeat_task_id,fieldbeat_task_date,client_key,client_rut,client_name,task_type,task_state,technician_names,equipment_internal_ids,linked_zendesk_ticket_id,zendesk_join_status,used_parts_count,matched_used_parts_count,placeholder_used_parts_count,unmatched_used_parts_count,ambiguous_used_parts_count,review_required_used_parts_count,dolibarr_refs,dolibarr_product_ids,used_part_numbers,used_part_names,part_match_statuses,part_match_methods,report_quality_status
1639,2022-09-24T13:30:00.000Z,FIELD_BEAT_CLIENT|76.089.058-8|EYG MEDICAL SYSTEMS LTDA.,76.089.058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,2286,333,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1640,2022-09-26T18:00:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,acorbea,,620100,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,1,45133318450,11019,4513331845003,fru stop motor switch.    cantidad=2,MATCHED,REF_LIKE,REVIEW_REQUIRED
1641,2022-09-28T12:24:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,ccarrasquel,INC-INFINITY01,326647,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1642,2022-09-28T12:30:00.000Z,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),61.605.000-1,INSTITUTO DE SALUD PUBLICA (ISP),CORRECTIVA PROGRAMADA,FINISHED,acorbea,,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,vidrio protector - proveededor local,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1643,2022-09-28T22:19:00.000Z,FIELD_BEAT_CLIENT|76.089.058-8|EYG MEDICAL SYSTEMS LTDA.,76.089.058-8,EYG MEDICAL SYSTEMS LTDA.,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,2286,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1644,2022-09-29T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1645,2022-09-29T10:01:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,jecheverria,,536165,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,SN,NA,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1646,2022-09-29T14:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,Linac-151673,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1647,2022-09-28T15:00:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,ebecker,Linac-201110,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,"6064.008 
Serie N: EB 077",Magnetron Tuning Drive Assembly,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
1648,2022-09-29T19:30:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,acorbea,,129036,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1649,2022-09-30T13:00:00.000Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,Linac-201172,224161,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,micro switch de touchguard,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1650,2022-09-30T18:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1651,2022-10-01T18:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1652,2022-10-03T11:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,2,2,0,0,0,0,1517657|1534958,10701|11034,1517657|1534958,PCB assy leaf motor drive|kit spares leaf motor,MATCHED,REF_EXACT,OK
1653,2022-10-03T16:11:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,PAUSED,ccarrasquel,INC-INFINITY01,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1654,2022-09-29T19:30:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,acorbea,,129036,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1655,2022-10-05T13:12:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,APOTECA-CHEMO,888917,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1656,2022-10-05T15:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1657,2022-10-05T20:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,acorbea,Linac-109256,804518,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1658,2022-10-07T22:24:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),PREVENTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-INFINITY01,777777,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1659,2022-10-11T12:30:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,Linac-154325,0101,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1660,2022-10-11T21:30:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,Linac-154325,0101,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,0,1010848,11037,1010848,"Mirror Assembly, OPT.  Cant: 1",MATCHED,REF_EXACT,OK
1661,2022-10-11T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,2,0,0,1,1,2,,,0000|2178574,Copla Festo|Termo Radiador,AMBIGUOUS_MATCH|NO_MATCH,REF_LIKE|NONE,HAS_AMBIGUOUS_PARTS
1662,2022-10-12T17:30:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,1,1,0,0,0,0,1018559,10724,1018559,(2) LMD Fan and braket,MATCHED,REF_EXACT,OK
1663,2022-10-12T17:32:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1664,2022-10-13T11:50:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,STARTED,rguapache,Linac-109256,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1665,2022-10-13T11:50:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,ASISTENCIA REMOTA,FINISHED,rguapache,Linac-109256,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1666,2022-10-13T17:27:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,ARCHIVED,,Linac-109256,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1667,2022-10-13T17:40:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,Linac-109256,292917,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,"pantalla de 24 pulgadas, marca View Sonic",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1668,2022-10-15T16:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,386771,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1669,2022-10-16T16:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,LINAC-153038,596438,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,3,1,0,2,0,2,1024939,10776,1538489|1024939|1527044,"pcb assy, dlg and diaphragm drive cant 1|assy, 40x40x10mm Fan cant 1|programmed pcb assy, router cant 1",NO_MATCH|MATCHED,NONE|REF_EXACT,HAS_UNMATCHED_PARTS
1670,2022-10-17T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1671,2022-10-17T13:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,386771,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,1,1018265_proveedor_local,11961,1018265,FRU Z MOTOR BRUSH SET,MATCHED,REF_LIKE,REVIEW_REQUIRED
1672,2022-10-14T11:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,Linac-151673,692161,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,2,2,0,0,0,0,1522567|1515098,12044|10374,1522567|1515098,RF output windows cant=1|ion pump spare cant =2,MATCHED,REF_EXACT,OK
1673,2022-10-20T12:33:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,ARCHIVED,,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1674,2022-10-20T15:20:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,ccarrasquel,INC-INFINITY01,475039,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1675,2022-10-20T23:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rguapache,LINAC-153038,596438,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,0,1,0,1,,,1538489,"PCB Assy, DLG and Diaphrams Drive",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
1676,2022-10-21T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,SCHEDULED,,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1677,2022-10-21T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1678,2022-10-21T19:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,acorbea,Linac-152171,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,"grasa ep2
wd40
alcohol
paños de limpieza",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1679,2022-10-21T21:35:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,FINISHED,acorbea,Linac-152171,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1680,2022-10-22T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,varenas,TPS-FALP,650403,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,disco hdd rtp99,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1681,2022-10-24T12:18:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,ccarrasquel,INC-INFINITY01,475039,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,3,2,1,0,0,1,1505146|1546731,10203|12016,1505146|1546731,pcb assembly citb|fusible 5 amp/ 250 vol|contactor 24 vol 50 Hz 50 amp (con A),MATCHED|PLACEHOLDER_VALUE,REF_EXACT|PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1682,2022-10-24T12:36:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,ccarrasquel,INC-INFINITY01,599484,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1683,2022-10-25T19:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,2,1,0,1,0,1,1556287,12261,1556287|1538489,"(2) Kit spares, Diaphrams Brake|DLG/Diaphrams Drive PCB",MATCHED|NO_MATCH,REF_EXACT|NONE,HAS_UNMATCHED_PARTS
1684,2022-10-27T00:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1685,2022-10-27T16:43:03.538Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,ARCHIVED,,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1686,2022-10-27T12:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1687,2022-10-27T12:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,,ARCHIVED,,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1688,2022-10-27T15:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,"Monitor LG 27""",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1689,2022-10-27T13:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,(2) Tornillos Allen,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1690,2022-10-27T12:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1691,2022-10-28T14:39:00.000Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,Linac-201172,236942,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,piola lado A del panel iView,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1692,2022-10-28T20:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,,FINISHED,rcammalleri,APOTECA-PS,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1693,2022-10-28T20:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,rcammalleri,APOTECA-PS,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1694,2022-10-28T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,,ARCHIVED,,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1695,2022-11-02T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1698,2022-10-28T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,4,2,0,1,1,2,1534191|1534195,11018|11022,1547237|1534191|1534195|1538489,"Kit, Luminus Proj Assy an PCB|PCB 2, Side A, Assembly|PCB 2, Side B, Assembly|PCB Assy, DLG and Diaphragms Drive",AMBIGUOUS_MATCH|MATCHED|NO_MATCH,REF_LIKE|REF_EXACT|NONE,HAS_AMBIGUOUS_PARTS
1699,2022-11-02T21:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,1,1,0,0,0,0,1501074,11487,1501074,"PCB Assembly, Dosimetry B",MATCHED,REF_EXACT,OK
1701,2022-11-02T11:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,ON_ROUTE,mreyes,Linac-154325,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1702,2022-11-03T11:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,varenas,OIS-UC,235361,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1703,2022-11-03T11:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,ARCHIVED,,OIS-UC,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1704,2022-10-26T20:30:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,acorbea,Linac-152171|Linac-151673,236644,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,0,1016984,10906,1016984,Iso Rotation brake,MATCHED,REF_EXACT,OK
1705,2022-11-03T12:15:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,Linac-152171,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1706,2022-11-05T11:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,1,1,0,0,0,0,45133903384,11003,45133903384,"PCB Assembly, Auxiliar",MATCHED,REF_EXACT,OK
1707,2022-11-05T09:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,1,1,0,0,0,0,1502613,10994,1502613,"MOD KIT, LASER ODI LAMP",MATCHED,REF_EXACT,OK
1708,2022-11-05T09:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,ARCHIVED,,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
1709,2022-11-07T14:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,acorbea,Linac-109256,523761,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,"grasa ep2
wd40
paños de microfibra",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
1710,2022-11-08T10:30:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,Linac-151673,9999,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
