fieldbeat_task_id,client_key,client_rut,client_name,task_type,assigned_to,equipment_internal_ids,start_time_utc,start_time_local,duration_minutes,reported_start_raw,reported_end_raw,reported_interval_plausible,estimated_end_time_local,business_minutes,after_hours_weekday_minutes,weekend_minutes,holiday_minutes,after_hours_total_minutes,after_hours_rate,is_after_hours_task,calculation_method,calculation_status,calculation_notes,confidence_score,confidence_label,confidence_color,confidence_factors
2532,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,acorbea,Linac-109256,2024-06-25T21:00:00.000Z,2024-06-25 17:00:00,120,25/06/2024 17:00,25/06/2024 19:30,true,,90,60,0,0,60,0.4000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2533,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,acorbea,Linac-151673,2024-06-27T11:00:00.000Z,2024-06-27 07:00:00,120,27/06/2024 08:50,27/06/2024 10:00,true,,70,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2534,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,adiaz,,2024-07-01T18:00:00.000Z,2024-07-01 14:00:00,60,01/07/2024 14:00,01/07/2024 16:45,false,2024-07-01 15:00:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (165 min) difiere de duration_minutes (60 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2535,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,mabreu,Linac-109374,2024-07-01T20:21:00.000Z,2024-07-01 16:21:00,120,01/07/2024 07:30,01/07/2024 17:00,false,2024-07-01 18:21:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (570 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2536,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-07-01T20:29:00.000Z,2024-07-01 16:29:00,60,01/07/2024 16:00,01/07/2024 16:31,true,,31,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2537,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,ASISTENCIA REMOTA,acorbea,Linac-109256,2024-07-01T21:40:00.000Z,2024-07-01 17:40:00,15,01/07/2024 17:45,01/07/2024 18:20,true,,35,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2538,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,mabreu,Linac-153935,2024-07-02T01:35:00.000Z,2024-07-01 21:35:00,120,01/07/2024 21:00,01/07/2024 22:00,true,,0,60,0,0,60,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2539,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,acorbea,LINAC-153038,2024-07-02T15:00:00.000Z,2024-07-02 11:00:00,120,02/07/2024 11:00,02/07/2024 11:31,false,2024-07-02 13:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (31 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2540,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,mabreu,Linac-109374,2024-07-03T13:52:00.000Z,2024-07-03 09:52:00,120,03/07/2024 07:30,03/07/2024 11:00,false,2024-07-03 11:52:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (210 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2541,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,rguapache,HDR-FT07026,2024-07-04T15:50:00.000Z,2024-07-04 11:50:00,120,04/07/2024 12:30,04/07/2024 13:04,false,2024-07-04 13:50:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (34 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2542,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,PREVENTIVA PROGRAMADA,,Linac-156187,2024-06-28T12:30:00.000Z,2024-06-28 08:30:00,240,,,,2024-06-28 12:30:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,,71,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
2543,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,PREVENTIVA PROGRAMADA,ebecker,Linac-156187,2024-06-28T12:30:00.000Z,2024-06-28 08:30:00,240,28/06/2024 08:30,28/06/2024 17:30,false,2024-06-28 12:30:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (540 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2544,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,ebecker,Linac-201110,2024-07-04T16:30:00.000Z,2024-07-04 12:30:00,120,04/07/2024 12:30,04/07/2024 14:30,true,,120,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2545,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),REQUERIMIENTO DEL CLIENTE,ebecker,Linac-201110,2024-07-04T19:30:00.000Z,2024-07-04 15:30:00,60,04/07/2024 15:30,17/07/2024 17:30,false,2024-07-04 16:30:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (18840 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2546,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,adiaz,APOTECA-CHEMO,2024-07-08T12:30:00.000Z,2024-07-08 08:30:00,60,08/07/2024 08:30,08/07/2024 10:30,true,,120,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2547,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,jecheverria,Linac-154325,2024-07-08T22:00:00.000Z,2024-07-08 18:00:00,120,08/07/2024 18:00,08/07/2024 20:30,true,,30,120,0,0,120,0.8000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2548,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,acorbea,LINAC-153038,2024-07-09T21:00:00.000Z,2024-07-09 17:00:00,120,09/07/2024 17:00,09/07/2024 20:12,false,2024-07-09 19:00:00,90,30,0,0,30,0.2500,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (192 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2549,FIELD_BEAT_CLIENT|70.377.400-8|FUNDACION ARTURO LOPEZ PEREZ,70.377.400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-07-09T21:00:00.000Z,2024-07-09 17:00:00,60,09/07/2024 17:00,09/07/2024 20:00,false,2024-07-09 18:00:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (180 min) difiere de duration_minutes (60 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2550,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,jecheverria,Linac-154325,2024-07-10T12:21:00.000Z,2024-07-10 08:21:00,120,09/07/2024 14:30,09/07/2024 20:30,false,2024-07-10 10:21:00,111,9,0,0,9,0.0750,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (360 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2551,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,mabreu,Linac-109256,2024-07-10T22:00:00.000Z,2024-07-10 18:00:00,120,10/07/2024 03:30,10/07/2024 18:45,false,2024-07-10 20:00:00,30,90,0,0,90,0.7500,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (915 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2552,FIELD_BEAT_CLIENT|61.606.500-9|ACME,61.606.500-9,ACME,,,RT-2062DS,2024-07-11T14:59:00.000Z,2024-07-11 10:59:00,15,,,,2024-07-11 11:14:00,15,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,,66,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad insuficiente (falta cliente y/o dos campos secundarios) (+0)"
2553,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),Guia de Despacho - Entrega de items o insumos a terceros,acorbea,,2024-07-11T15:40:00.000Z,2024-07-11 11:40:00,30,,,,2024-07-11 12:10:00,30,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2554,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,mabreu,Linac-153935,2024-07-11T23:25:00.000Z,2024-07-11 19:25:00,120,11/07/2024 17:00,11/07/2024 19:45,true,,90,75,0,0,75,0.4545,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2555,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,acorbea,Linac-109374,2024-07-11T21:00:00.000Z,2024-07-11 17:00:00,120,11/07/2024 17:00,11/07/2024 19:32,true,,90,62,0,0,62,0.4079,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2556,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,mabreu,Linac-109256,2024-07-12T15:23:00.000Z,2024-07-12 11:23:00,120,12/07/2024 09:00,12/07/2024 12:30,false,2024-07-12 13:23:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (210 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2557,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,rguapache,Linac-153935,2024-07-15T11:30:00.000Z,2024-07-15 07:30:00,120,15/07/2024 07:30,15/07/2024 09:05,true,,35,60,0,0,60,0.6316,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2558,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,61.607.901-8,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,raguila,,2024-07-15T13:00:00.000Z,2024-07-15 09:00:00,120,15/07/2024 09:00,15/07/2024 11:50,true,,170,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
